return,volatility,sharpe,w_Mirae Asset Large Ca,w_ICICI Pru Midcap Fun,w_Kotak Flexicap Fund ,w_HDFC Mid-Cap Opportu,w_ICICI Pru Bluechip F
0.26191175012914325,0.06959955686676639,2.829209825374163,0.14547098196160868,0.23155535485032552,0.18853004827857253,0.20361414378947096,0.2308294711200222
0.26626775242385825,0.08851076864846784,2.273935200170045,0.3910657947766359,0.1485141025950084,0.16503007226759134,0.04129539483826277,0.2540946355225015
0.2630536517278036,0.07898883383097409,2.5073626501641084,0.018704742128194618,0.24230216802131058,0.2823980479602717,0.1491191197434864,0.3074759221467367
0.2827446357198755,0.12132183424055677,1.794768741198981,0.0221385254719856,0.027109083683226315,0.5970824338104112,0.2614434211388169,0.0922265358955602
0.25346136573334094,0.07980223580914997,2.361605083146459,0.23563788932091903,0.3474236424302179,0.09737916270109709,0.28105024655500466,0.03850905899276144
0.2635047701867362,0.07514939225234116,2.6414687363030813,0.020779138250847436,0.2136362934500948,0.2173676046614289,0.2562848865896647,0.29193207704796426
0.26371210776629606,0.083508054582045,2.379556184859574,0.33870494498209214,0.17920080793587653,0.11209378624209294,0.2759982809054345,0.09400217993450394
0.26998452685984153,0.0896979124778083,2.2852764484408232,0.18748188827682136,0.033508219049362686,0.010827140493818818,0.41114098553475303,0.3570417666452441
0.25955848694666206,0.08838508847602201,2.2012591750637194,0.4130652401254856,0.24271624538016678,0.10285131159416806,0.09284640728014779,0.14852079562003181
0.26248355484157665,0.07299233877421556,2.7055381175337465,0.1738708802444427,0.22622248715005802,0.2090013220432498,0.0886197925191628,0.30228551804308684
0.2640661736039101,0.07984317693245904,2.4932145895485123,0.2869739519046897,0.21559267914540783,0.23790304043421762,0.16318578572405615,0.09634454279162871
0.23728610014002044,0.09658272374464731,1.783819025393438,0.2758863137265722,0.5873466766612889,0.01115525645050682,0.08995873794385999,0.03565301521777195
0.2553034902057456,0.08951383651534726,2.1259673097925798,0.01875300050123398,0.3938847166461432,0.32398930089590905,0.21832662755233928,0.04504635440437445
0.25937724494956,0.07279705394352122,2.6701251550696736,0.2494694126711688,0.2402622261637413,0.0878909143235685,0.22015708116849073,0.20222036567303076
0.25567703003336334,0.07634362711512346,2.4976155474749606,0.2681432741257382,0.2765219839352522,0.019725523385839352,0.16310763501125314,0.27250158354191706
0.25541363786174504,0.08697285504523516,2.189345604012995,0.22343509219517182,0.3803539962916014,0.29251573465307035,0.072356678962965,0.03133849789719142
0.27572912682745987,0.0844215498012309,2.49615326091049,0.23188594523943085,0.00956945177866492,0.21143998782388768,0.33938299436509833,0.20772162079291825
0.2619813361436231,0.06978810812588952,2.8225630617223785,0.13039871231640418,0.216101118788288,0.15394182496139996,0.18329015707197077,0.31626818686193703
0.25671599874010864,0.09158153114203076,2.0933914988032103,0.15334943537072834,0.3817586719573913,0.3595805782298916,0.07776289781792464,0.027548416624064043
0.2732254149816055,0.11524799954279921,1.8067594735497134,0.10414843106772506,0.01883123823512951,0.09760152070572681,0.7058493211582596,0.07356948883315899
0.2502293998262928,0.08141916276621204,2.275009881373537,0.1396904553577178,0.37000010565423075,0.01019158515965363,0.3566839043552574,0.12343394947314035
0.2625066529378189,0.07416284673611499,2.6631482154478747,0.03866159388142623,0.22796097511903046,0.20577978579791487,0.2870944536721253,0.24050319152950303
0.26712582395195683,0.08039044099656222,2.514301718541393,0.28488144862227077,0.0999979147696669,0.0629127990015026,0.2661372656377435,0.2860705719688163
0.26619135219983586,0.08367386006941803,2.404470787327395,0.34245599802040694,0.14265791499290198,0.12862106358628306,0.26843603740393185,0.11782898599647634
0.2605090878358372,0.07224102623105959,2.706344276042126,0.24996315746060419,0.230534378782335,0.11521016130049115,0.20165310311070328,0.20263919934586647
0.2557196367169686,0.07798149750794216,2.445703696540894,0.03880577386952849,0.339632952072576,0.190127751543613,0.31099804443513623,0.12043547807914641
0.26221013065637633,0.09937506480398438,1.9845031653098284,0.39067753019017626,0.16979163214902407,0.004727992282785142,0.39497846976023926,0.039824375617775354
0.2610603779863573,0.07550984438116425,2.596487644666158,0.09322324081847266,0.277369473522003,0.27752863814852974,0.16741451678153496,0.1844641307294597
0.2674722470987444,0.07358767582125066,2.751442341929142,0.17972228173960783,0.1175092766847943,0.1317179883081714,0.26952337689751066,0.3015270763699158
0.2518428672342049,0.08886388880827036,2.1025736071187544,0.35586464808974383,0.35498309958819496,0.041002889126888147,0.2222730744781371,0.025876288717035765
0.2686522132299511,0.09031474768714634,2.2549164831352897,0.23416636357715223,0.18814587411274775,0.37827030952356616,0.14953261795172026,0.04988483483481349
0.2528977371925144,0.09502282618781455,1.9773957977331753,0.08372124115482028,0.44586240489443646,0.3619649956005267,0.05920705199319673,0.04924430635701976
0.2774660667901156,0.09711804032214252,2.187709575742687,0.29413144990881396,0.030531855970711376,0.3448581114521076,0.2963440769894797,0.03413450567888731
0.25223735529126634,0.0752207837769651,2.489170491049897,0.032267626323188234,0.375263732386453,0.1423521403348226,0.14097200083878897,0.3091445001167474
0.25835015435234715,0.08483189627213097,2.2792152816212203,0.3010590361516091,0.31337553521464173,0.23944222849942945,0.11958460626627876,0.026538593868040954
0.2633511798628616,0.0826774808953432,2.399095590659605,0.279818495886512,0.20105829934516348,0.15274481840770315,0.326340767208338,0.04003761915228337
0.2797725264662249,0.11291049022094961,1.9021485607399802,0.4292054558993912,0.009891997456229231,0.4083261343303871,0.0490548956948488,0.10352151661914355
0.26406449042908753,0.07533034705660072,2.642553741050962,0.038428333665861764,0.21227658325843102,0.2439392249502539,0.19074794073797122,0.3146079173874821
0.2718966000820385,0.08399102210531673,2.463318041571275,0.1380230323232479,0.10519590139649858,0.3198082007352035,0.08232541397760632,0.35464745156744376
0.24864285298033562,0.08457147404924817,2.1714514857976295,0.004973113140627806,0.39683468525033555,0.017659267944305737,0.36461925685895863,0.21591367680577228
0.27424456591842294,0.08752411074261775,2.3907077049174332,0.31897195135860607,0.023705809459919423,0.17791565476867952,0.3113708788585513,0.16803570555424374
0.2611574378519645,0.07052142942707941,2.7815295215306897,0.21039139218686595,0.23257046713882837,0.1519411095421536,0.2097761420936344,0.1953208890385176
0.27281211758939117,0.08618671826026918,2.4111849457109393,0.29370491679406074,0.014811858965229263,0.09157136624288496,0.30975758146869037,0.29015427652913467
0.25618804020835617,0.07259716842362085,2.6335467947280096,0.22726134816699714,0.30929459369815876,0.13834541289042274,0.09382647819040837,0.23127216705401302
0.26059267284374465,0.07675468916479804,2.5482830426658705,0.11875994512356373,0.19616394723661265,0.026126228980452575,0.32748930021912115,0.33146057844024995
0.2634710722253911,0.07322791536125872,2.7103198451883332,0.22948393837084474,0.17621348037923,0.10174092190039116,0.2674923050043505,0.22506935434518352
0.2614415056963094,0.07454224120205825,2.6353045270509696,0.04553054749879238,0.2550473130820308,0.230299322809236,0.26593115231845244,0.20319166429148836
0.27021975880815907,0.08848905379886099,2.3191541778108675,0.21331215005449342,0.14544198107183878,0.3243517922600307,0.3011695040779972,0.015724572535639934
0.2697468610208839,0.09484559935989048,2.158738648948534,0.011214850872587638,0.1601238139388952,0.34475835405176464,0.41992510598766664,0.06397787514908598
0.2710950754167724,0.07676879106706715,2.684620567187551,0.16388078650163773,0.10506222207175106,0.2675342820121853,0.23228408813975684,0.2312386212746689
0.2622739421388768,0.07956185649926534,2.47950400881732,0.22554821394344887,0.19962270817457478,0.13157110460168617,0.02712946053096623,0.416128512749324
0.26241278828482384,0.07358652835298304,2.6827300146280257,0.19665336047743268,0.24184720866663215,0.24110190660966582,0.13436754315185082,0.1860299810944186
0.25471979834376285,0.08576439726475904,2.212104374243874,0.36039611887901424,0.32411169492137176,0.09435492107808933,0.1718673239445994,0.04926994117692531
0.26168613844907845,0.07781514058096715,2.5276075707198045,0.30988788625800656,0.19689321724535216,0.0742660860700004,0.21817691018757224,0.2007759002390686
0.2746079687383051,0.08049712765839685,2.6039186097150187,0.1470338833262729,0.04661795581069321,0.27569596140039887,0.21359806014604504,0.3170541393165899
0.26003852549941814,0.0691268272173245,2.821459241666711,0.15472567784809277,0.253486374965786,0.16416791942500136,0.16685428272265537,0.26076574503846434
0.26799506709401055,0.08601134254835834,2.360096483552506,0.2077958158411025,0.06901855335877703,0.01482323094104382,0.38889969129967894,0.31946270855939773
0.26475165160076286,0.10194733733682991,1.9593611448702326,0.49633847561630445,0.1501283122643867,0.09613457647421643,0.010253209242802664,0.24714542640228968
0.26668065121889173,0.07784366385559985,2.590842224397476,0.22077337879718376,0.1467951293534991,0.16372253083168364,0.3383763097806969,0.13033265123693652
0.2596413538475885,0.06893584095303676,2.8235146065772945,0.16170128909704568,0.24653753634566453,0.12475251038361557,0.1957087128793371,0.2712999512943372
0.2757529920720464,0.09494863561988819,2.219652664791968,0.3423494156240167,0.05302730556382356,0.33408092893921,0.1774324023693693,0.09310994750358048
0.25512033865347933,0.0714558337785807,2.660669235805195,0.1586542679963395,0.3386500587939346,0.17022408305667416,0.11360005265134696,0.2188715375017048
0.2692818037993373,0.08160972361918716,2.5031551969538697,0.3313097318380373,0.10466257523206103,0.17780505979172748,0.17665461807678995,0.20956801506138426
0.2559061109336211,0.07499368301284237,2.545629221876317,0.06298765804196807,0.29077304178296937,0.08252131295440816,0.15683365311547387,0.4068843341051805
0.2486734404445988,0.0860424150526802,2.134684856673806,0.3063753035574353,0.431518476195796,0.1113899277146061,0.12429825855863212,0.026418033973530493
0.25636716844000035,0.07490470580599488,2.554808357910733,0.2025905641259797,0.33409153149232773,0.2122747830657291,0.10637398788888025,0.1446691334270832
0.26957313555503765,0.07493720195169593,2.729927595734149,0.2070734845936675,0.09272615194895757,0.1637024852115555,0.22623518207146565,0.3102626961743537
0.25720296822861677,0.08375636419869853,2.2947864328571628,0.01623153576321086,0.3300674685179402,0.25925293481736855,0.03375737511129378,0.3606906857901866
0.27256710702768683,0.08717868875231798,2.3809386215638377,0.3273294736162766,0.021710517588867564,0.09841777728575313,0.28656895395174203,0.2659732775573607
0.2691130791278014,0.07482326509756443,2.727936008428019,0.09882653464859255,0.11212418091207425,0.19841898896156338,0.2595028346962415,0.3311274607815283
0.2653584069058459,0.09242925869475474,2.167694621110447,0.1974870719850569,0.2476043631433662,0.4001365933179077,0.019637274290932837,0.13513469726273636
0.25659933747737484,0.07919549837742933,2.4193210649960446,0.2585050120075719,0.32440679703855874,0.185422667841179,0.19282832095197,0.03883720216072026
0.2575324549590516,0.071867394927185,2.6789958805954033,0.2393824378776921,0.2849702626795426,0.12973083575138808,0.14405525145477613,0.20186121223660106
0.2572268302564773,0.07983914011390439,2.407676610522513,0.0200539943713275,0.3218031053878926,0.2112667708771622,0.3272166479515668,0.11965948141205089
0.26577964634827994,0.07582782113486355,2.6478361549012908,0.25806135443690165,0.17201412675466723,0.19679359416598832,0.2286899044220751,0.14444102022036753
0.2636136051669063,0.07749005483582468,2.5630851028264416,0.03639928409387304,0.22492209856308232,0.24574926110833584,0.3121649018044229,0.1807644544302859
0.2670700713688906,0.07552940697628072,2.6753827344672354,0.06407419065125732,0.14251973926975944,0.18234949887853227,0.32439666280094687,0.286659908399504
0.25180146431411976,0.08450386543290887,2.2105670948559055,0.15567777368047517,0.43128309379061336,0.26483162683227185,0.10371041379755841,0.044497091899081145
0.26074243944147857,0.06902447665405381,2.835840978882418,0.14823991903431502,0.23852518034669618,0.15582577456226154,0.18092919198300353,0.27647993407372373
0.247062939647365,0.07757496353657942,2.346929103763171,0.08314159903602254,0.4300453666943965,0.03847622759173573,0.25153031848556495,0.1968064881922803
0.2722993874729881,0.08378698265597988,2.4741240333732573,0.29525236063915206,0.03367311724743493,0.11957487957281908,0.29137282618707877,0.2601268163535153
0.2675451993462649,0.08112164217801542,2.4968084213802593,0.28730874162162895,0.09068690429334467,0.06008955566765873,0.23511639785598237,0.32679840056138526
0.260159402783416,0.07809277506094349,2.499071170554688,0.23542852873793005,0.24170780089409238,0.1183898333112704,0.3253819380004542,0.07909189905625287
0.26280835803316355,0.08204453096557249,2.410987736844615,0.20054815938412532,0.2635958229736518,0.3145099088231525,0.15019445236186707,0.07115165645720335
0.26929968649095287,0.08315250727478289,2.4569275562050246,0.2885739397844163,0.13640439242322758,0.27468833620089206,0.07295053192878874,0.22738279966267527
0.27549886554593633,0.10778901900646916,1.9528785722904005,0.47603338426088365,0.04632035881703103,0.3008600319718583,0.1201410873870384,0.05664513756318872
0.27095854182264784,0.08582301014963584,2.3998056169732442,0.32369287071914665,0.10540185156258064,0.2648092072020765,0.0832612885300412,0.22283478198615506
0.2619926860542846,0.07693339637228085,2.560561412121163,0.2937338567358773,0.23014055881276244,0.18220575687366025,0.15912547600091925,0.13479435157678077
0.2635077488898189,0.08109508564366981,2.447839438286779,0.25962034397497785,0.23199455089344503,0.26953497912654206,0.03471659615639566,0.20413352984863933
0.26812533267398875,0.09139590683290329,2.2224773484151474,0.3750865921846289,0.07244502001922502,0.026580819507774328,0.29625112795587955,0.22963644033249225
0.27577215473547667,0.10338647829203569,2.038682023195613,0.39298279654643575,0.0652485885052054,0.37124695762973053,0.09412373427961136,0.07639792303901698
0.25816235060739695,0.07696644241548055,2.5096957134210154,0.06503171533315472,0.3224846072091349,0.26334706823689363,0.2070780541819842,0.14205855503883255
0.269696668768914,0.08411089840496598,2.433652150323822,0.30224069130410885,0.1352175187402257,0.2813604958287654,0.15130455599013024,0.12987673813676984
0.2708931689291363,0.08395745792413745,2.45235115521456,0.2059466571151663,0.1341484275626039,0.3327736751075325,0.22376941247463622,0.10336182774006104
0.2684602817981347,0.07757542678768617,2.622741378593752,0.26791162624082815,0.11433062302249315,0.16188111057742874,0.26996585342163076,0.18591078673761915
0.25208429543780253,0.08650824118123827,2.162618183923695,0.054154164459316693,0.4353864536813523,0.29079191518078923,0.15514831236338006,0.06451915431516154
0.26472354277811605,0.07210728215163396,2.769810992988456,0.21873677907329755,0.1708166431691564,0.14695700161232897,0.24624808771339463,0.2172414884318226
0.2632613318486294,0.09078692421068338,2.1838093268644836,0.10183863499438872,0.20929866526257843,0.16684235948776374,0.49950575255592683,0.02251458769934214
0.26363603989689266,0.07466611404118943,2.6603237954410677,0.16898372626796637,0.22608429887782852,0.2599786033978868,0.10143410228477649,0.24351926917154182
0.2506469742204759,0.0760665441904279,2.440586412808766,0.04854067410686839,0.37138859038914535,0.05593680241215873,0.17431338808048813,0.34982054501133947
0.2723228158732611,0.08129132404107875,2.550368299678514,0.06087756389377535,0.09309302265802542,0.2932879629631123,0.292388090128168,0.2603533603569189
0.2585581553701336,0.0817866532795764,2.3666227631112586,0.34426047593775777,0.2692398501064096,0.12491484713472364,0.17149612222969332,0.0900887045914156
0.2636888784802,0.07501809885863087,2.6485459042973436,0.2751227321312998,0.17667922868957575,0.1213971807082338,0.13991768442796976,0.28688317404292096
0.25914470104402,0.08495041471145451,2.2853885022628617,0.08178591740686084,0.3126501854467623,0.2698023550328533,0.32610295426823876,0.009658587845284717
0.2608066531641309,0.07040540338211594,2.781131046170084,0.2186582212990575,0.233699963500543,0.141689747813809,0.17466374726483844,0.23128832012175213
0.2730755719253232,0.08282689583246672,2.5121739724037946,0.2866898797077341,0.06183400869535046,0.23360720503283314,0.24594112259327686,0.17192778397080558
0.26050241753417747,0.08339730332172098,2.3442294864138433,0.2330182608256804,0.2956429913117098,0.29285905805154766,0.14265004891676164,0.035829640894300525
0.259171519496025,0.07605353747661747,2.5530899145318875,0.2633870738488013,0.22435587836816703,0.03333993221939752,0.24627102236945203,0.23264609319418214
0.25759215460788,0.07975882694480389,2.4146813836813448,0.27320565856120427,0.31134916299037785,0.21010370188024177,0.028835952553550773,0.17650552401462535
0.274971210900295,0.09197144944918897,2.283004260102444,0.3866287151732576,0.002230635125314465,0.16060260622590053,0.1917453935012744,0.2587926499742531
0.26716114397530827,0.08189227950252358,2.4686227468986073,0.3281830063938716,0.12356816401987596,0.12378480148909636,0.26312322554247797,0.16134080255467825
0.25550709732955446,0.07152930591729684,2.6633432952616842,0.1504732537698444,0.3031103483683094,0.09436669211033583,0.1181698746929463,0.3338798310585641
0.25566894645386934,0.06942935457343845,2.746229568534884,0.14400923804867363,0.3144861724218048,0.12457602980911207,0.19958225513002592,0.21734630459038345
0.2539430118232796,0.0919528856491891,2.0547806682665626,0.006665878122758842,0.33778104665296027,0.09063118034837966,0.48924348715319954,0.07567840772270162
0.27778163022945224,0.0897964808549314,2.369598766049714,0.15981330464051088,0.03289729594846001,0.3842366118654139,0.1935667501774463,0.2294860373681688
0.2531877681122508,0.08507916352402396,2.2119137085675726,0.03148928639442988,0.35207156005147366,0.09854091321020877,0.4215947202204118,0.09630352012347596
0.27789530228318066,0.0980438331613071,2.171429812754399,0.14338995515258748,0.027483968109430972,0.3549764916836582,0.42473917295239605,0.049410412101927426
0.2656842326943812,0.07814801017065884,2.5680018244371032,0.2988853795725067,0.17469578453828793,0.20209800569067363,0.169868278168437,0.15445255203009467
0.26968431253202035,0.0813047686468462,2.5174945570669185,0.20691326411247046,0.05739626722766667,0.06726345691823313,0.31862406233708995,0.3498029494045397
0.2705064860495743,0.09142548320683565,2.2478031161689183,0.21676631014016776,0.1572109808892465,0.37394567623183145,0.23733615592582444,0.01474087681292988
0.25553259822110996,0.09313561311463955,2.0457544847703484,0.08772041621940821,0.4022051696568802,0.3701576753522931,0.015221467848591602,0.12469527092282684
0.2497389312671495,0.08206150784113843,2.251225161799155,0.12649830257426894,0.36781722988475496,0.010790227257877507,0.0569926235959848,0.43790161668711386
0.2477646383415063,0.07896152228378853,2.314603784925122,0.12644025829948663,0.4622562530357785,0.16867428021384076,0.07042156982730766,0.17220763862358657
0.26208155724315474,0.07416060817998425,2.6574965076452344,0.20793923343754206,0.24635333529126882,0.23901867108763103,0.11434835936720403,0.19234040081635403
0.2726443813649022,0.12105264296595895,1.7153229890510826,0.13729891158705912,0.19635096541131147,0.6003676137715821,0.008708715674734914,0.05727379355531254
0.2733637490757623,0.08479631568883104,2.4572264417757825,0.14636578680569506,0.018680440863937244,0.1277426455765336,0.41050013985679523,0.29671098689703895
0.25642590137824745,0.08042438806240369,2.3801971763803085,0.33171892751777426,0.3037639685915878,0.12702013954871247,0.09640236387348282,0.14109460046844258
0.2705461646314492,0.07815502940025836,2.6299800052377655,0.24153153693751392,0.1096838520912634,0.25538359578083364,0.16751935087330788,0.2258816643170811
0.27291345193574307,0.0901299739365602,2.306818063456749,0.1688603502424963,0.11401184740872117,0.3672240666483099,0.2956544333697475,0.05424930233072518
0.2689545129520045,0.07952267328718719,2.5647341131936763,0.24988143804453405,0.14024697760493618,0.2573865739046108,0.23013972550565098,0.12234528494026801
0.26921607053552127,0.0869548042896801,2.348531196220033,0.013032131881917701,0.1558320679615705,0.31414623078982523,0.3674154801510005,0.14957408921568616
0.2609665109951384,0.08901256329311222,2.201560136515047,0.05246725643259882,0.3143494040639166,0.37062526331498324,0.19792120137197033,0.06463687481653113
0.2809834619066797,0.10497655042459053,2.057444839186543,0.14337515677270882,0.009683052479168869,0.4813962826607531,0.06199825831101675,0.30354724977635245
0.26432259914799866,0.0796886515354153,2.501267060083399,0.1089329052076268,0.22027757641262521,0.25892998949887114,0.3298101201042417,0.08204940877663529
0.2760119504727182,0.09222104817417488,2.288110519782716,0.004364804041194791,0.05433687354204293,0.35726320653964483,0.3468914495282801,0.23714366634883738
0.2590351402332947,0.07633977339957941,2.54173062864192,0.21647211115669682,0.23972997665993476,0.06321719408919356,0.32962385811838296,0.1509568599757918
0.25535520220651137,0.07772645512192818,2.4490400585991523,0.20672876894265496,0.2799906834893187,0.0253412689607822,0.08972095882823009,0.398218319779014
0.25272298350333616,0.07438030516670575,2.5238264764119984,0.0514504577399137,0.37479409870340386,0.15245805657887307,0.24190531128728754,0.17939207569052176
